,UF,Nome,Código
0,AC,Acrelândia,1200013
1,AC,Assis Brasil,1200054
2,AC,Brasiléia,1200104
3,AC,Bujari,1200138
4,AC,Capixaba,1200179
5,AC,Cruzeiro do Sul,1200203
6,AC,Epitaciolândia,1200252
7,AC,Feijó,1200302
8,AC,Jordão,1200328
9,AC,Mâncio Lima,1200336
10,AC,Manoel Urbano,1200344
11,AC,Marechal Thaumaturgo,1200351
12,AC,Plácido de Castro,1200385
13,AC,Porto Acre,1200807
14,AC,Porto Walter,1200393
15,AC,Rio Branco,1200401
16,AC,Rodrigues Alves,1200427
17,AC,Santa Rosa do Purus,1200435
18,AC,Sena Madureira,1200500
19,AC,Senador Guiomard,1200450
20,AC,Tarauacá,1200609
21,AC,Xapuri,1200708
22,AL,Água Branca,2700102
23,AL,Anadia,2700201
24,AL,Arapiraca,2700300
25,AL,Atalaia,2700409
26,AL,Barra de Santo Antônio,2700508
27,AL,Barra de São Miguel,2700607
28,AL,Batalha,2700706
29,AL,Belém,2700805
30,AL,Belo Monte,2700904
31,AL,Boca da Mata,2701001
32,AL,Branquinha,2701100
33,AL,Cacimbinhas,2701209
34,AL,Cajueiro,2701308
35,AL,Campestre,2701357
36,AL,Campo Alegre,2701407
37,AL,Campo Grande,2701506
38,AL,Canapi,2701605
39,AL,Capela,2701704
40,AL,Carneiros,2701803
41,AL,Chã Preta,2701902
42,AL,Coité do Nóia,2702009
43,AL,Colônia Leopoldina,2702108
44,AL,Coqueiro Seco,2702207
45,AL,Coruripe,2702306
46,AL,Craíbas,2702355
47,AL,Delmiro Gouveia,2702405
48,AL,Dois Riachos,2702504
49,AL,Estrela de Alagoas,2702553
50,AL,Feira Grande,2702603
51,AL,Feliz Deserto,2702702
52,AL,Flexeiras,2702801
53,AL,Girau do Ponciano,2702900
54,AL,Ibateguara,2703007
55,AL,Igaci,2703106
56,AL,Igreja Nova,2703205
57,AL,Inhapi,2703304
58,AL,Jacaré dos Homens,2703403
59,AL,Jacuípe,2703502
60,AL,Japaratinga,2703601
61,AL,Jaramataia,2703700
62,AL,Jequiá da Praia,2703759
63,AL,Joaquim Gomes,2703809
64,AL,Jundiá,2703908
65,AL,Junqueiro,2704005
66,AL,Lagoa da Canoa,2704104
67,AL,Limoeiro de Anadia,2704203
68,AL,Maceió,2704302
69,AL,Major Isidoro,2704401
70,AL,Mar Vermelho,2704906
71,AL,Maragogi,2704500
72,AL,Maravilha,2704609
73,AL,Marechal Deodoro,2704708
74,AL,Maribondo,2704807
75,AL,Mata Grande,2705002
76,AL,Matriz de Camaragibe,2705101
77,AL,Messias,2705200
78,AL,Minador do Negrão,2705309
79,AL,Monteirópolis,2705408
80,AL,Murici,2705507
81,AL,Novo Lino,2705606
82,AL,Olho d'Água das Flores,2705705
83,AL,Olho d'Água do Casado,2705804
84,AL,Olho d'Água Grande,2705903
85,AL,Olivença,2706000
86,AL,Ouro Branco,2706109
87,AL,Palestina,2706208
88,AL,Palmeira dos Índios,2706307
89,AL,Pão de Açúcar,2706406
90,AL,Pariconha,2706422
91,AL,Paripueira,2706448
92,AL,Passo de Camaragibe,2706505
93,AL,Paulo Jacinto,2706604
94,AL,Penedo,2706703
95,AL,Piaçabuçu,2706802
96,AL,Pilar,2706901
97,AL,Pindoba,2707008
98,AL,Piranhas,2707107
99,AL,Poço das Trincheiras,2707206
100,AL,Porto Calvo,2707305
101,AL,Porto de Pedras,2707404
102,AL,Porto Real do Colégio,2707503
103,AL,Quebrangulo,2707602
104,AL,Rio Largo,2707701
105,AL,Roteiro,2707800
106,AL,Santa Luzia do Norte,2707909
107,AL,Santana do Ipanema,2708006
108,AL,Santana do Mundaú,2708105
109,AL,São Brás,2708204
110,AL,São José da Laje,2708303
111,AL,São José da Tapera,2708402
112,AL,São Luís do Quitunde,2708501
113,AL,São Miguel dos Campos,2708600
114,AL,São Miguel dos Milagres,2708709
115,AL,São Sebastião,2708808
116,AL,Satuba,2708907
117,AL,Senador Rui Palmeira,2708956
118,AL,Tanque d'Arca,2709004
119,AL,Taquarana,2709103
120,AL,Teotônio Vilela,2709152
121,AL,Traipu,2709202
122,AL,União dos Palmares,2709301
123,AL,Viçosa,2709400
124,AM,Alvarães,1300029
125,AM,Amaturá,1300060
126,AM,Anamã,1300086
127,AM,Anori,1300102
128,AM,Apuí,1300144
129,AM,Atalaia do Norte,1300201
130,AM,Autazes,1300300
131,AM,Barcelos,1300409
132,AM,Barreirinha,1300508
133,AM,Benjamin Constant,1300607
134,AM,Beruri,1300631
135,AM,Boa Vista do Ramos,1300680
136,AM,Boca do Acre,1300706
137,AM,Borba,1300805
138,AM,Caapiranga,1300839
139,AM,Canutama,1300904
140,AM,Carauari,1301001
141,AM,Careiro,1301100
142,AM,Careiro da Várzea,1301159
143,AM,Coari,1301209
144,AM,Codajás,1301308
145,AM,Eirunepé,1301407
146,AM,Envira,1301506
147,AM,Fonte Boa,1301605
148,AM,Guajará,1301654
149,AM,Humaitá,1301704
150,AM,Ipixuna,1301803
151,AM,Iranduba,1301852
152,AM,Itacoatiara,1301902
153,AM,Itamarati,1301951
154,AM,Itapiranga,1302009
155,AM,Japurá,1302108
156,AM,Juruá,1302207
157,AM,Jutaí,1302306
158,AM,Lábrea,1302405
159,AM,Manacapuru,1302504
160,AM,Manaquiri,1302553
161,AM,Manaus,1302603
162,AM,Manicoré,1302702
163,AM,Maraã,1302801
164,AM,Maués,1302900
165,AM,Nhamundá,1303007
166,AM,Nova Olinda do Norte,1303106
167,AM,Novo Airão,1303205
168,AM,Novo Aripuanã,1303304
169,AM,Parintins,1303403
170,AM,Pauini,1303502
171,AM,Presidente Figueiredo,1303536
172,AM,Rio Preto da Eva,1303569
173,AM,Santa Isabel do Rio Negro,1303601
174,AM,Santo Antônio do Içá,1303700
175,AM,São Gabriel da Cachoeira,1303809
176,AM,São Paulo de Olivença,1303908
177,AM,São Sebastião do Uatumã,1303957
178,AM,Silves,1304005
179,AM,Tabatinga,1304062
180,AM,Tapauá,1304104
181,AM,Tefé,1304203
182,AM,Tonantins,1304237
183,AM,Uarini,1304260
184,AM,Urucará,1304302
185,AM,Urucurituba,1304401
186,AP,Amapá,1600105
187,AP,Calçoene,1600204
188,AP,Cutias,1600212
189,AP,Ferreira Gomes,1600238
190,AP,Itaubal,1600253
191,AP,Laranjal do Jari,1600279
192,AP,Macapá,1600303
193,AP,Mazagão,1600402
194,AP,Oiapoque,1600501
195,AP,Pedra Branca do Amapari,1600154
196,AP,Porto Grande,1600535
197,AP,Pracuúba,1600550
198,AP,Santana,1600600
199,AP,Serra do Navio,1600055
200,AP,Tartarugalzinho,1600709
201,AP,Vitória do Jari,1600808
202,BA,Abaíra,2900108
203,BA,Abaré,2900207
204,BA,Acajutiba,2900306
205,BA,Adustina,2900355
206,BA,Água Fria,2900405
207,BA,Aiquara,2900603
208,BA,Alagoinhas,2900702
209,BA,Alcobaça,2900801
210,BA,Almadina,2900900
211,BA,Amargosa,2901007
212,BA,Amélia Rodrigues,2901106
213,BA,América Dourada,2901155
214,BA,Anagé,2901205
215,BA,Andaraí,2901304
216,BA,Andorinha,2901353
217,BA,Angical,2901403
218,BA,Anguera,2901502
219,BA,Antas,2901601
220,BA,Antônio Cardoso,2901700
221,BA,Antônio Gonçalves,2901809
222,BA,Aporá,2901908
223,BA,Apuarema,2901957
224,BA,Araças,2902054
225,BA,Aracatu,2902005
226,BA,Araci,2902104
227,BA,Aramari,2902203
228,BA,Arataca,2902252
229,BA,Aratuípe,2902302
230,BA,Aurelino Leal,2902401
231,BA,Baianópolis,2902500
232,BA,Baixa Grande,2902609
233,BA,Banzaê,2902658
234,BA,Barra,2902708
235,BA,Barra da Estiva,2902807
236,BA,Barra do Choça,2902906
237,BA,Barra do Mendes,2903003
238,BA,Barra do Rocha,2903102
239,BA,Barreiras,2903201
240,BA,Barro Alto,2903235
241,BA,Barro Preto,2903300
242,BA,Barrocas,2903276
243,BA,Belmonte,2903409
244,BA,Belo Campo,2903508
245,BA,Biritinga,2903607
246,BA,Boa Nova,2903706
247,BA,Boa Vista do Tupim,2903805
248,BA,Bom Jesus da Lapa,2903904
249,BA,Bom Jesus da Serra,2903953
250,BA,Boninal,2904001
251,BA,Bonito,2904050
252,BA,Boquira,2904100
253,BA,Botuporã,2904209
254,BA,Brejões,2904308
255,BA,Brejolândia,2904407
256,BA,Brotas de Macaúbas,2904506
257,BA,Brumado,2904605
258,BA,Buerarema,2904704
259,BA,Buritirama,2904753
260,BA,Caatiba,2904803
261,BA,Cabaceiras do Paraguaçu,2904852
262,BA,Cachoeira,2904902
263,BA,Caculé,2905008
264,BA,Caém,2905107
265,BA,Caetanos,2905156
266,BA,Caetité,2905206
267,BA,Cafarnaum,2905305
268,BA,Cairu,2905404
269,BA,Caldeirão Grande,2905503
270,BA,Camacan,2905602
271,BA,Camaçari,2905701
272,BA,Camamu,2905800
273,BA,Campo Alegre de Lourdes,2905909
274,BA,Campo Formoso,2906006
275,BA,Canápolis,2906105
276,BA,Canarana,2906204
277,BA,Canavieiras,2906303
278,BA,Candeal,2906402
279,BA,Candeias,2906501
280,BA,Candiba,2906600
281,BA,Cândido Sales,2906709
282,BA,Cansanção,2906808
283,BA,Canudos,2906824
284,BA,Capela do Alto Alegre,2906857
285,BA,Capim Grosso,2906873
286,BA,Caraíbas,2906899
287,BA,Caravelas,2906907
288,BA,Cardeal da Silva,2907004
289,BA,Carinhanha,2907103
290,BA,Casa Nova,2907202
291,BA,Castro Alves,2907301
292,BA,Catolândia,2907400
293,BA,Catu,2907509
294,BA,Caturama,2907558
295,BA,Central,2907608
296,BA,Chorrochó,2907707
297,BA,Cícero Dantas,2907806
298,BA,Cipó,2907905
299,BA,Coaraci,2908002
300,BA,Cocos,2908101
301,BA,Conceição da Feira,2908200
302,BA,Conceição do Almeida,2908309
303,BA,Conceição do Coité,2908408
304,BA,Conceição do Jacuípe,2908507
305,BA,Conde,2908606
306,BA,Condeúba,2908705
307,BA,Contendas do Sincorá,2908804
308,BA,Coração de Maria,2908903
309,BA,Cordeiros,2909000
310,BA,Coribe,2909109
311,BA,Coronel João Sá,2909208
312,BA,Correntina,2909307
313,BA,Cotegipe,2909406
314,BA,Cravolândia,2909505
315,BA,Crisópolis,2909604
316,BA,Cristópolis,2909703
317,BA,Cruz das Almas,2909802
318,BA,Curaçá,2909901
319,BA,Dário Meira,2910008
320,BA,Dias d'Ávila,2910057
321,BA,Dom Basílio,2910107
322,BA,Dom Macedo Costa,2910206
323,BA,Elísio Medrado,2910305
324,BA,Encruzilhada,2910404
325,BA,Entre Rios,2910503
326,BA,Érico Cardoso,2900504
327,BA,Esplanada,2910602
328,BA,Euclides da Cunha,2910701
329,BA,Eunápolis,2910727
330,BA,Fátima,2910750
331,BA,Feira da Mata,2910776
332,BA,Feira de Santana,2910800
333,BA,Filadélfia,2910859
334,BA,Firmino Alves,2910909
335,BA,Floresta Azul,2911006
336,BA,Formosa do Rio Preto,2911105
337,BA,Gandu,2911204
338,BA,Gavião,2911253
339,BA,Gentio do Ouro,2911303
340,BA,Glória,2911402
341,BA,Gongogi,2911501
342,BA,Governador Mangabeira,2911600
343,BA,Guajeru,2911659
344,BA,Guanambi,2911709
345,BA,Guaratinga,2911808
346,BA,Heliópolis,2911857
347,BA,Iaçu,2911907
348,BA,Ibiassucê,2912004
349,BA,Ibicaraí,2912103
350,BA,Ibicoara,2912202
351,BA,Ibicuí,2912301
352,BA,Ibipeba,2912400
353,BA,Ibipitanga,2912509
354,BA,Ibiquera,2912608
355,BA,Ibirapitanga,2912707
356,BA,Ibirapuã,2912806
357,BA,Ibirataia,2912905
358,BA,Ibitiara,2913002
359,BA,Ibititá,2913101
360,BA,Ibotirama,2913200
361,BA,Ichu,2913309
362,BA,Igaporã,2913408
363,BA,Igrapiúna,2913457
364,BA,Iguaí,2913507
365,BA,Ilhéus,2913606
366,BA,Inhambupe,2913705
367,BA,Ipecaetá,2913804
368,BA,Ipiaú,2913903
369,BA,Ipirá,2914000
370,BA,Ipupiara,2914109
371,BA,Irajuba,2914208
372,BA,Iramaia,2914307
373,BA,Iraquara,2914406
374,BA,Irará,2914505
375,BA,Irecê,2914604
376,BA,Itabela,2914653
377,BA,Itaberaba,2914703
378,BA,Itabuna,2914802
379,BA,Itacaré,2914901
380,BA,Itaeté,2915007
381,BA,Itagi,2915106
382,BA,Itagibá,2915205
383,BA,Itagimirim,2915304
384,BA,Itaguaçu da Bahia,2915353
385,BA,Itaju do Colônia,2915403
386,BA,Itajuípe,2915502
387,BA,Itamaraju,2915601
388,BA,Itamari,2915700
389,BA,Itambé,2915809
390,BA,Itanagra,2915908
391,BA,Itanhém,2916005
392,BA,Itaparica,2916104
393,BA,Itapé,2916203
394,BA,Itapebi,2916302
395,BA,Itapetinga,2916401
396,BA,Itapicuru,2916500
397,BA,Itapitanga,2916609
398,BA,Itaquara,2916708
399,BA,Itarantim,2916807
400,BA,Itatim,2916856
401,BA,Itiruçu,2916906
402,BA,Itiúba,2917003
403,BA,Itororó,2917102
404,BA,Ituaçu,2917201
405,BA,Ituberá,2917300
406,BA,Iuiú,2917334
407,BA,Jaborandi,2917359
408,BA,Jacaraci,2917409
409,BA,Jacobina,2917508
410,BA,Jaguaquara,2917607
411,BA,Jaguarari,2917706
412,BA,Jaguaripe,2917805
413,BA,Jandaíra,2917904
414,BA,Jequié,2918001
415,BA,Jeremoabo,2918100
416,BA,Jiquiriçá,2918209
417,BA,Jitaúna,2918308
418,BA,João Dourado,2918357
419,BA,Juazeiro,2918407
420,BA,Jucuruçu,2918456
421,BA,Jussara,2918506
422,BA,Jussari,2918555
423,BA,Jussiape,2918605
424,BA,Lafaiete Coutinho,2918704
425,BA,Lagoa Real,2918753
426,BA,Laje,2918803
427,BA,Lajedão,2918902
428,BA,Lajedinho,2919009
429,BA,Lajedo do Tabocal,2919058
430,BA,Lamarão,2919108
431,BA,Lapão,2919157
432,BA,Lauro de Freitas,2919207
433,BA,Lençóis,2919306
434,BA,Licínio de Almeida,2919405
435,BA,Livramento de Nossa Senhora,2919504
436,BA,Luís Eduardo Magalhães,2919553
437,BA,Macajuba,2919603
438,BA,Macarani,2919702
439,BA,Macaúbas,2919801
440,BA,Macururé,2919900
441,BA,Madre de Deus,2919926
442,BA,Maetinga,2919959
443,BA,Maiquinique,2920007
444,BA,Mairi,2920106
445,BA,Malhada,2920205
446,BA,Malhada de Pedras,2920304
447,BA,Manoel Vitorino,2920403
448,BA,Mansidão,2920452
449,BA,Maracás,2920502
450,BA,Maragogipe,2920601
451,BA,Maraú,2920700
452,BA,Marcionílio Souza,2920809
453,BA,Mascote,2920908
454,BA,Mata de São João,2921005
455,BA,Matina,2921054
456,BA,Medeiros Neto,2921104
457,BA,Miguel Calmon,2921203
458,BA,Milagres,2921302
459,BA,Mirangaba,2921401
460,BA,Mirante,2921450
461,BA,Monte Santo,2921500
462,BA,Morpará,2921609
463,BA,Morro do Chapéu,2921708
464,BA,Mortugaba,2921807
465,BA,Mucugê,2921906
466,BA,Mucuri,2922003
467,BA,Mulungu do Morro,2922052
468,BA,Mundo Novo,2922102
469,BA,Muniz Ferreira,2922201
470,BA,Muquém de São Francisco,2922250
471,BA,Muritiba,2922300
472,BA,Mutuípe,2922409
473,BA,Nazaré,2922508
474,BA,Nilo Peçanha,2922607
475,BA,Nordestina,2922656
476,BA,Nova Canaã,2922706
477,BA,Nova Fátima,2922730
478,BA,Nova Ibiá,2922755
479,BA,Nova Itarana,2922805
480,BA,Nova Redenção,2922854
481,BA,Nova Soure,2922904
482,BA,Nova Viçosa,2923001
483,BA,Novo Horizonte,2923035
484,BA,Novo Triunfo,2923050
485,BA,Olindina,2923100
486,BA,Oliveira dos Brejinhos,2923209
487,BA,Ouriçangas,2923308
488,BA,Ourolândia,2923357
489,BA,Palmas de Monte Alto,2923407
490,BA,Palmeiras,2923506
491,BA,Paramirim,2923605
492,BA,Paratinga,2923704
493,BA,Paripiranga,2923803
494,BA,Pau Brasil,2923902
495,BA,Paulo Afonso,2924009
496,BA,Pé de Serra,2924058
497,BA,Pedrão,2924108
498,BA,Pedro Alexandre,2924207
499,BA,Piatã,2924306
500,BA,Pilão Arcado,2924405
501,BA,Pindaí,2924504
502,BA,Pindobaçu,2924603
503,BA,Pintadas,2924652
504,BA,Piraí do Norte,2924678
505,BA,Piripá,2924702
506,BA,Piritiba,2924801
507,BA,Planaltino,2924900
508,BA,Planalto,2925006
509,BA,Poções,2925105
510,BA,Pojuca,2925204
511,BA,Ponto Novo,2925253
512,BA,Porto Seguro,2925303
513,BA,Potiraguá,2925402
514,BA,Prado,2925501
515,BA,Presidente Dutra,2925600
516,BA,Presidente Jânio Quadros,2925709
517,BA,Presidente Tancredo Neves,2925758
518,BA,Queimadas,2925808
519,BA,Quijingue,2925907
520,BA,Quixabeira,2925931
521,BA,Rafael Jambeiro,2925956
522,BA,Remanso,2926004
523,BA,Retirolândia,2926103
524,BA,Riachão das Neves,2926202
525,BA,Riachão do Jacuípe,2926301
526,BA,Riacho de Santana,2926400
527,BA,Ribeira do Amparo,2926509
528,BA,Ribeira do Pombal,2926608
529,BA,Ribeirão do Largo,2926657
530,BA,Rio de Contas,2926707
531,BA,Rio do Antônio,2926806
532,BA,Rio do Pires,2926905
533,BA,Rio Real,2927002
534,BA,Rodelas,2927101
535,BA,Ruy Barbosa,2927200
536,BA,Salinas da Margarida,2927309
537,BA,Salvador,2927408
538,BA,Santa Bárbara,2927507
539,BA,Santa Brígida,2927606
540,BA,Santa Cruz Cabrália,2927705
541,BA,Santa Cruz da Vitória,2927804
542,BA,Santa Inês,2927903
543,BA,Santa Luzia,2928059
544,BA,Santa Maria da Vitória,2928109
545,BA,Santa Rita de Cássia,2928406
546,BA,Santa Teresinha,2928505
547,BA,Santaluz,2928000
548,BA,Santana,2928208
549,BA,Santanópolis,2928307
550,BA,Santo Amaro,2928604
551,BA,Santo Antônio de Jesus,2928703
552,BA,Santo Estêvão,2928802
553,BA,São Desidério,2928901
554,BA,São Domingos,2928950
555,BA,São Felipe,2929107
556,BA,São Félix,2929008
557,BA,São Félix do Coribe,2929057
558,BA,São Francisco do Conde,2929206
559,BA,São Gabriel,2929255
560,BA,São Gonçalo dos Campos,2929305
561,BA,São José da Vitória,2929354
562,BA,São José do Jacuípe,2929370
563,BA,São Miguel das Matas,2929404
564,BA,São Sebastião do Passé,2929503
565,BA,Sapeaçu,2929602
566,BA,Sátiro Dias,2929701
567,BA,Saubara,2929750
568,BA,Saúde,2929800
569,BA,Seabra,2929909
570,BA,Sebastião Laranjeiras,2930006
571,BA,Senhor do Bonfim,2930105
572,BA,Sento Sé,2930204
573,BA,Serra do Ramalho,2930154
574,BA,Serra Dourada,2930303
575,BA,Serra Preta,2930402
576,BA,Serrinha,2930501
577,BA,Serrolândia,2930600
578,BA,Simões Filho,2930709
579,BA,Sítio do Mato,2930758
580,BA,Sítio do Quinto,2930766
581,BA,Sobradinho,2930774
582,BA,Souto Soares,2930808
583,BA,Tabocas do Brejo Velho,2930907
584,BA,Tanhaçu,2931004
585,BA,Tanque Novo,2931053
586,BA,Tanquinho,2931103
587,BA,Taperoá,2931202
588,BA,Tapiramutá,2931301
589,BA,Teixeira de Freitas,2931350
590,BA,Teodoro Sampaio,2931400
591,BA,Teofilândia,2931509
592,BA,Teolândia,2931608
593,BA,Terra Nova,2931707
594,BA,Tremedal,2931806
595,BA,Tucano,2931905
596,BA,Uauá,2932002
597,BA,Ubaíra,2932101
598,BA,Ubaitaba,2932200
599,BA,Ubatã,2932309
600,BA,Uibaí,2932408
601,BA,Umburanas,2932457
602,BA,Una,2932507
603,BA,Urandi,2932606
604,BA,Uruçuca,2932705
605,BA,Utinga,2932804
606,BA,Valença,2932903
607,BA,Valente,2933000
608,BA,Várzea da Roça,2933059
609,BA,Várzea do Poço,2933109
610,BA,Várzea Nova,2933158
611,BA,Varzedo,2933174
612,BA,Vera Cruz,2933208
613,BA,Vereda,2933257
614,BA,Vitória da Conquista,2933307
615,BA,Wagner,2933406
616,BA,Wanderley,2933455
617,BA,Wenceslau Guimarães,2933505
618,BA,Xique-Xique,2933604
619,CE,Abaiara,2300101
620,CE,Acarape,2300150
621,CE,Acaraú,2300200
622,CE,Acopiara,2300309
623,CE,Aiuaba,2300408
624,CE,Alcântaras,2300507
625,CE,Altaneira,2300606
626,CE,Alto Santo,2300705
627,CE,Amontada,2300754
628,CE,Antonina do Norte,2300804
629,CE,Apuiarés,2300903
630,CE,Aquiraz,2301000
631,CE,Aracati,2301109
632,CE,Aracoiaba,2301208
633,CE,Ararendá,2301257
634,CE,Araripe,2301307
635,CE,Aratuba,2301406
636,CE,Arneiroz,2301505
637,CE,Assaré,2301604
638,CE,Aurora,2301703
639,CE,Baixio,2301802
640,CE,Banabuiú,2301851
641,CE,Barbalha,2301901
642,CE,Barreira,2301950
643,CE,Barro,2302008
644,CE,Barroquinha,2302057
645,CE,Baturité,2302107
646,CE,Beberibe,2302206
647,CE,Bela Cruz,2302305
648,CE,Boa Viagem,2302404
649,CE,Brejo Santo,2302503
650,CE,Camocim,2302602
651,CE,Campos Sales,2302701
652,CE,Canindé,2302800
653,CE,Capistrano,2302909
654,CE,Caridade,2303006
655,CE,Cariré,2303105
656,CE,Caririaçu,2303204
657,CE,Cariús,2303303
658,CE,Carnaubal,2303402
659,CE,Cascavel,2303501
660,CE,Catarina,2303600
661,CE,Catunda,2303659
662,CE,Caucaia,2303709
663,CE,Cedro,2303808
664,CE,Chaval,2303907
665,CE,Choró,2303931
666,CE,Chorozinho,2303956
667,CE,Coreaú,2304004
668,CE,Crateús,2304103
669,CE,Crato,2304202
670,CE,Croatá,2304236
671,CE,Cruz,2304251
672,CE,Deputado Irapuan Pinheiro,2304269
673,CE,Ererê,2304277
674,CE,Eusébio,2304285
675,CE,Farias Brito,2304301
676,CE,Forquilha,2304350
677,CE,Fortaleza,2304400
678,CE,Fortim,2304459
679,CE,Frecheirinha,2304509
680,CE,General Sampaio,2304608
681,CE,Graça,2304657
682,CE,Granja,2304707
683,CE,Granjeiro,2304806
684,CE,Groaíras,2304905
685,CE,Guaiúba,2304954
686,CE,Guaraciaba do Norte,2305001
687,CE,Guaramiranga,2305100
688,CE,Hidrolândia,2305209
689,CE,Horizonte,2305233
690,CE,Ibaretama,2305266
691,CE,Ibiapina,2305308
692,CE,Ibicuitinga,2305332
693,CE,Icapuí,2305357
694,CE,Icó,2305407
695,CE,Iguatu,2305506
696,CE,Independência,2305605
697,CE,Ipaporanga,2305654
698,CE,Ipaumirim,2305704
699,CE,Ipu,2305803
700,CE,Ipueiras,2305902
701,CE,Iracema,2306009
702,CE,Irauçuba,2306108
703,CE,Itaiçaba,2306207
704,CE,Itaitinga,2306256
705,CE,Itapagé,2306306
706,CE,Itapipoca,2306405
707,CE,Itapiúna,2306504
708,CE,Itarema,2306553
709,CE,Itatira,2306603
710,CE,Jaguaretama,2306702
711,CE,Jaguaribara,2306801
712,CE,Jaguaribe,2306900
713,CE,Jaguaruana,2307007
714,CE,Jardim,2307106
715,CE,Jati,2307205
716,CE,Jijoca de Jericoacoara,2307254
717,CE,Juazeiro do Norte,2307304
718,CE,Jucás,2307403
719,CE,Lavras da Mangabeira,2307502
720,CE,Limoeiro do Norte,2307601
721,CE,Madalena,2307635
722,CE,Maracanaú,2307650
723,CE,Maranguape,2307700
724,CE,Marco,2307809
725,CE,Martinópole,2307908
726,CE,Massapê,2308005
727,CE,Mauriti,2308104
728,CE,Meruoca,2308203
729,CE,Milagres,2308302
730,CE,Milhã,2308351
731,CE,Miraíma,2308377
732,CE,Missão Velha,2308401
733,CE,Mombaça,2308500
734,CE,Monsenhor Tabosa,2308609
735,CE,Morada Nova,2308708
736,CE,Moraújo,2308807
737,CE,Morrinhos,2308906
738,CE,Mucambo,2309003
739,CE,Mulungu,2309102
740,CE,Nova Olinda,2309201
741,CE,Nova Russas,2309300
742,CE,Novo Oriente,2309409
743,CE,Ocara,2309458
744,CE,Orós,2309508
745,CE,Pacajus,2309607
746,CE,Pacatuba,2309706
747,CE,Pacoti,2309805
748,CE,Pacujá,2309904
749,CE,Palhano,2310001
750,CE,Palmácia,2310100
751,CE,Paracuru,2310209
752,CE,Paraipaba,2310258
753,CE,Parambu,2310308
754,CE,Paramoti,2310407
755,CE,Pedra Branca,2310506
756,CE,Penaforte,2310605
757,CE,Pentecoste,2310704
758,CE,Pereiro,2310803
759,CE,Pindoretama,2310852
760,CE,Piquet Carneiro,2310902
761,CE,Pires Ferreira,2310951
762,CE,Poranga,2311009
763,CE,Porteiras,2311108
764,CE,Potengi,2311207
765,CE,Potiretama,2311231
766,CE,Quiterianópolis,2311264
767,CE,Quixadá,2311306
768,CE,Quixelô,2311355
769,CE,Quixeramobim,2311405
770,CE,Quixeré,2311504
771,CE,Redenção,2311603
772,CE,Reriutaba,2311702
773,CE,Russas,2311801
774,CE,Saboeiro,2311900
775,CE,Salitre,2311959
776,CE,Santa Quitéria,2312205
777,CE,Santana do Acaraú,2312007
778,CE,Santana do Cariri,2312106
779,CE,São Benedito,2312304
780,CE,São Gonçalo do Amarante,2312403
781,CE,São João do Jaguaribe,2312502
782,CE,São Luís do Curu,2312601
783,CE,Senador Pompeu,2312700
784,CE,Senador Sá,2312809
785,CE,Sobral,2312908
786,CE,Solonópole,2313005
787,CE,Tabuleiro do Norte,2313104
788,CE,Tamboril,2313203
789,CE,Tarrafas,2313252
790,CE,Tauá,2313302
791,CE,Tejuçuoca,2313351
792,CE,Tianguá,2313401
793,CE,Trairi,2313500
794,CE,Tururu,2313559
795,CE,Ubajara,2313609
796,CE,Umari,2313708
797,CE,Umirim,2313757
798,CE,Uruburetama,2313807
799,CE,Uruoca,2313906
800,CE,Varjota,2313955
801,CE,Várzea Alegre,2314003
802,CE,Viçosa do Ceará,2314102
803,DF,Brasília,5300108
804,ES,Afonso Cláudio,3200102
805,ES,Água Doce do Norte,3200169
806,ES,Águia Branca,3200136
807,ES,Alegre,3200201
808,ES,Alfredo Chaves,3200300
809,ES,Alto Rio Novo,3200359
810,ES,Anchieta,3200409
811,ES,Apiacá,3200508
812,ES,Aracruz,3200607
813,ES,Atilio Vivacqua,3200706
814,ES,Baixo Guandu,3200805
815,ES,Barra de São Francisco,3200904
816,ES,Boa Esperança,3201001
817,ES,Bom Jesus do Norte,3201100
818,ES,Brejetuba,3201159
819,ES,Cachoeiro de Itapemirim,3201209
820,ES,Cariacica,3201308
821,ES,Castelo,3201407
822,ES,Colatina,3201506
823,ES,Conceição da Barra,3201605
824,ES,Conceição do Castelo,3201704
825,ES,Divino de São Lourenço,3201803
826,ES,Domingos Martins,3201902
827,ES,Dores do Rio Preto,3202009
828,ES,Ecoporanga,3202108
829,ES,Fundão,3202207
830,ES,Governador Lindenberg,3202256
831,ES,Guaçuí,3202306
832,ES,Guarapari,3202405
833,ES,Ibatiba,3202454
834,ES,Ibiraçu,3202504
835,ES,Ibitirama,3202553
836,ES,Iconha,3202603
837,ES,Irupi,3202652
838,ES,Itaguaçu,3202702
839,ES,Itapemirim,3202801
840,ES,Itarana,3202900
841,ES,Iúna,3203007
842,ES,Jaguaré,3203056
843,ES,Jerônimo Monteiro,3203106
844,ES,João Neiva,3203130
845,ES,Laranja da Terra,3203163
846,ES,Linhares,3203205
847,ES,Mantenópolis,3203304
848,ES,Marataízes,3203320
849,ES,Marechal Floriano,3203346
850,ES,Marilândia,3203353
851,ES,Mimoso do Sul,3203403
852,ES,Montanha,3203502
853,ES,Mucurici,3203601
854,ES,Muniz Freire,3203700
855,ES,Muqui,3203809
856,ES,Nova Venécia,3203908
857,ES,Pancas,3204005
858,ES,Pedro Canário,3204054
859,ES,Pinheiros,3204104
860,ES,Piúma,3204203
